customer_id,tenure_months,subscription_tier,monthly_charges,login_frequency_monthly,feature_usage_pct,support_tickets_90d,payment_delays_12m,discount_count,nps_score,email_open_rate,last_activity_days,churned,engagement_score,is_high_value,has_payment_issues,is_heavy_support_user,is_inactive,clv_estimate,risk_score_baseline,churn_probability,risk_tier,duration_days,event_observed,predicted_days_until_churn
CUST_002932,25,Basic,29.01,16,35.5,5,1,0,6,0.583,11,1,50.31,0,1,1,0,580.2,69.907,0.5560523954862475,High,82,1,98
CUST_002933,1,Basic,29.36,11,21.1,4,0,0,6,0.131,4,0,31.95,0,0,1,0,23.488,50.415,0.7072149157516311,High,120,0,119
CUST_002934,18,Premium,144.17,24,22.0,2,2,0,9,0.26,2,1,53.800000000000004,1,1,0,0,2076.0480000000002,38.86,0.409777035371008,Medium,67,1,100
CUST_002935,29,Standard,72.23,14,35.3,3,1,0,4,0.081,5,0,34.21,0,1,1,0,1675.736,74.737,0.510679570615246,High,120,0,95
CUST_002936,4,Standard,86.01,15,7.7,2,0,1,8,0.285,2,0,39.01,0,0,0,0,275.232,18.297,0.5823974238614341,High,120,0,93
CUST_002937,36,Basic,30.59,11,58.3,3,0,1,6,0.383,3,0,48.14999999999999,0,0,1,0,880.9920000000001,45.555,0.34813078236150136,Medium,120,0,103
CUST_002938,21,Premium,159.1,20,31.5,1,0,0,6,0.444,0,0,50.33,1,0,0,0,2672.88,24.901000000000003,0.34941716424619484,Medium,120,0,103
CUST_002939,72,Standard,76.9,10,32.4,2,0,0,5,0.182,4,0,33.36,0,0,0,0,4429.4400000000005,29.992,0.2427080479216865,Low,120,0,106
CUST_002940,1,Standard,83.12,11,17.0,0,0,1,4,0.288,1,0,29.86,0,0,0,0,66.49600000000001,31.042,0.6192764047622431,High,120,0,91
CUST_002941,7,Standard,78.77,14,7.7,2,1,2,8,0.256,3,0,37.43,0,1,0,0,441.112,43.771,0.5916863548923131,High,120,0,92
CUST_002942,22,Standard,74.28,16,27.3,0,1,0,9,0.371,10,0,49.61,0,1,0,0,1307.3280000000002,40.117000000000004,0.3746518637537532,Medium,120,0,104
CUST_002943,8,Premium,137.81,17,20.0,3,1,0,7,0.504,1,1,47.08,1,1,1,0,881.984,60.876,0.5709979247637009,High,28,1,94
CUST_002944,30,Enterprise,289.73,15,43.8,3,0,1,4,0.641,1,0,48.96,1,0,1,0,6953.520000000001,45.312,0.4275094065948405,Medium,120,0,101
CUST_002945,34,Standard,73.27,17,10.0,2,0,0,6,0.417,8,1,40.339999999999996,0,0,0,0,1992.944,27.898,0.4649070128004877,Medium,119,1,102
CUST_002946,2,Premium,163.85,17,52.1,5,0,0,3,0.201,5,1,42.65,1,0,1,0,262.16,47.205,0.6257778429034658,High,9,1,84
CUST_002947,17,Premium,135.57,10,4.7,5,1,2,9,0.732,3,0,44.05,1,1,1,0,1843.7520000000002,61.785000000000004,0.6659031733724544,High,120,0,93
CUST_002948,17,Enterprise,295.48,18,33.2,3,1,1,7,0.594,0,0,53.839999999999996,1,1,1,0,4018.5280000000002,58.848,0.45454199909428705,Medium,120,0,99
CUST_002949,11,Basic,28.72,12,11.1,2,0,1,10,0.411,4,0,43.55,0,0,0,0,252.736,16.935,0.5244187752670799,High,120,0,99
CUST_002950,64,Standard,75.85,14,7.0,3,1,0,8,0.449,3,0,41.08,0,1,1,0,3883.52,62.676,0.3396615023143782,Medium,120,0,106
CUST_002951,42,Basic,29.41,18,29.7,2,2,0,8,0.768,1,0,58.269999999999996,0,1,0,0,988.176,37.519,0.3118628566569184,Medium,120,0,106
CUST_002952,28,Premium,138.57,18,23.9,1,0,2,6,0.346,18,0,44.089999999999996,1,0,0,1,3103.9680000000003,41.772999999999996,0.43672303004757346,Medium,120,0,101
CUST_002953,30,Basic,30.65,13,75.6,3,0,1,6,0.288,3,0,53.44,0,0,1,0,735.6,43.968,0.3005862785558194,Medium,120,0,103
CUST_002954,14,Standard,76.35,13,22.9,1,0,0,5,0.527,0,1,40.410000000000004,0,0,0,0,855.1199999999999,27.877,0.4968152628083337,Medium,63,1,98
CUST_002955,60,Standard,80.44,12,36.6,3,0,1,10,0.429,24,0,51.56,0,0,1,1,3861.12,49.532,0.3056619076319103,Medium,120,0,107
CUST_002956,28,Standard,82.41,13,15.4,2,0,0,5,0.209,4,0,31.8,0,0,0,0,1845.9840000000002,30.459999999999997,0.5053233435023561,High,120,0,97
CUST_002957,31,Standard,85.15,16,31.5,3,0,1,4,0.482,6,0,43.09,0,0,1,0,2111.7200000000003,47.07299999999999,0.5023867682525252,High,120,0,100
CUST_002958,47,Premium,159.01,11,25.9,2,1,0,7,0.449,3,0,41.75,1,1,0,0,5978.776,42.475,0.3314036667226744,Medium,120,0,104
CUST_002959,7,Standard,80.71,12,5.9,2,0,1,7,0.387,10,0,35.51,0,0,0,0,451.97599999999994,19.347,0.6636582115888843,High,120,0,92
CUST_002960,39,Premium,145.67,10,43.2,2,1,1,4,0.446,2,0,39.88,1,1,0,0,4544.9039999999995,53.036,0.37093887565116773,Medium,120,0,101
CUST_002961,5,Basic,29.02,9,50.8,6,0,1,6,0.422,4,1,44.68,0,0,1,0,116.08,46.596000000000004,0.6385406236314911,High,20,1,87
CUST_002962,10,Standard,83.25,9,27.3,3,0,0,5,0.327,3,0,33.730000000000004,0,0,1,0,666.0,49.881,0.6432890830883985,High,120,0,90
CUST_002963,9,Standard,84.97,21,66.5,4,0,2,8,0.584,3,0,68.63,0,0,1,0,611.784,29.411,0.3661991136020097,Medium,120,0,102
CUST_002964,92,Basic,26.7,18,28.3,2,1,0,7,0.499,6,0,50.470000000000006,0,1,0,0,1965.1200000000001,39.858999999999995,0.13242623474708626,Low,120,0,110
CUST_002965,46,Standard,77.18,20,24.8,2,0,2,8,0.682,10,0,57.08,0,0,0,0,2840.224,12.876000000000001,0.30358066300009984,Medium,120,0,107
CUST_002966,28,Premium,157.23,12,22.9,1,1,1,3,0.338,3,0,31.629999999999995,1,1,0,0,3521.9519999999998,55.510999999999996,0.5017353441669032,High,120,0,97
CUST_002967,31,Standard,77.92,10,16.7,0,1,3,6,0.526,6,0,37.529999999999994,0,1,0,0,1932.4160000000002,53.741,0.46989977359069557,Medium,120,0,102
CUST_002968,19,Premium,144.0,16,36.1,3,0,0,5,0.439,0,1,45.60999999999999,1,0,1,0,2188.8,46.317,0.48306822398509597,Medium,81,1,98
CUST_002969,70,Standard,77.6,22,31.5,0,0,1,7,0.572,0,0,56.88999999999999,0,0,0,0,4345.6,12.933000000000002,0.12682004347880121,Low,120,0,110
CUST_002970,16,Basic,29.6,18,52.8,2,0,1,6,0.443,0,0,54.7,0,0,0,0,378.88000000000005,23.589999999999996,0.33806988963226003,Medium,120,0,102
CUST_002971,11,Basic,31.9,12,4.7,6,0,0,5,0.123,1,1,25.870000000000005,0,0,1,0,280.71999999999997,52.239,0.7519528782785969,Critical,43,1,84
CUST_002972,4,Standard,78.89,15,41.1,4,0,1,8,0.479,1,0,52.910000000000004,0,0,1,0,252.448,34.126999999999995,0.5273537781557622,High,120,0,96
CUST_002973,37,Basic,27.31,12,11.8,3,1,2,9,0.868,4,0,50.9,0,1,1,0,808.376,59.730000000000004,0.4727871363949861,Medium,120,0,104
CUST_002974,31,Basic,27.04,9,29.7,2,0,1,8,0.271,2,0,39.33,0,0,0,0,670.5920000000001,18.201,0.39294967263111313,Medium,120,0,102
CUST_002975,11,Standard,71.77,15,24.3,6,0,2,8,0.289,8,0,44.07,0,0,1,0,631.576,36.778999999999996,0.6572249614288891,High,120,0,89
CUST_002976,1,Standard,79.93,19,3.3,4,0,1,7,0.419,10,0,42.37,0,0,1,0,63.94400000000001,37.289,0.7312262925939695,High,120,0,88
CUST_002977,43,Standard,79.7,15,9.4,5,0,0,6,0.244,3,0,34.699999999999996,0,0,1,0,2741.6800000000003,49.59,0.5212419666639243,High,120,0,97
CUST_002978,1,Premium,140.22,11,61.0,1,0,0,9,0.382,15,0,54.94,1,0,0,1,112.176,28.518,0.3919693613398669,Medium,120,0,99
CUST_002979,29,Standard,82.09,19,24.0,1,0,2,7,0.52,6,0,50.6,0,0,0,0,1904.4880000000003,14.82,0.3731026714605659,Medium,120,0,104
CUST_002980,84,Standard,82.81,11,40.1,2,0,3,9,0.612,14,0,53.27,0,0,0,0,5564.832,14.018999999999998,0.16947204983745479,Low,120,0,110
CUST_002981,13,Premium,141.82,14,30.2,2,0,0,7,0.347,4,0,43.99999999999999,1,0,0,0,1474.9279999999999,16.8,0.47352521900017963,Medium,120,0,98
CUST_002982,6,Standard,76.54,8,20.9,2,0,0,6,0.236,2,0,30.989999999999995,0,0,0,0,367.39200000000005,30.703000000000003,0.6080577428171772,High,120,0,90
CUST_002983,29,Standard,86.75,14,8.5,1,0,1,3,0.623,5,0,35.01,0,0,0,0,2012.6000000000001,29.497,0.5457582886755268,High,120,0,99
CUST_002984,40,Standard,77.01,15,69.4,1,0,2,6,0.326,3,0,54.339999999999996,0,0,0,0,2464.32,23.698,0.20141669476019958,Low,120,0,107
CUST_002985,18,Basic,30.51,23,38.9,3,0,0,6,0.519,2,0,57.05,0,0,1,0,439.34400000000005,42.885,0.41364913382698354,Medium,120,0,102
CUST_002986,81,Premium,147.59,20,41.7,3,1,0,7,0.243,0,0,51.370000000000005,1,1,1,0,9563.832,59.589,0.14166170045551166,Low,120,0,109
CUST_002987,1,Standard,83.63,14,15.8,2,0,2,7,0.327,4,0,39.279999999999994,0,0,0,0,66.904,18.216,0.6119013168456564,High,120,0,92
CUST_002988,16,Enterprise,315.09,9,38.4,1,0,1,9,0.255,7,0,43.620000000000005,1,0,0,0,4033.152,16.913999999999998,0.42031365830676354,Medium,120,0,100
CUST_002989,30,Premium,154.0,13,4.5,3,0,1,7,0.562,11,0,39.59,1,0,1,0,3696.0,38.123,0.6105090332445373,High,120,0,99
CUST_002990,47,Standard,84.61,19,5.3,1,0,2,9,0.169,14,0,41.97,0,0,0,0,3181.3360000000002,17.409000000000002,0.3662172772465136,Medium,120,0,106
CUST_002991,4,Basic,31.55,11,28.1,0,2,1,4,0.192,1,0,31.269999999999996,0,1,0,0,100.96000000000001,55.619,0.6213651306503206,High,120,0,88
CUST_002992,38,Basic,29.46,15,14.0,2,2,2,7,0.223,3,0,37.66,0,1,0,0,895.5840000000001,43.702,0.46795456320390555,Medium,120,0,100
CUST_002993,19,Standard,74.85,15,16.6,2,0,0,7,0.412,6,0,42.22,0,0,0,0,1137.72,17.334000000000003,0.5021326158492508,High,120,0,99
CUST_002994,12,Standard,77.4,17,17.6,3,1,1,4,0.549,7,0,41.260000000000005,0,1,1,0,743.0400000000001,72.622,0.6620307434579868,High,120,0,92
CUST_002995,3,Basic,30.5,12,17.4,2,0,0,5,0.646,14,1,40.14,0,0,0,0,73.2,27.958000000000002,0.6926770336456768,High,14,1,93
CUST_002996,48,Standard,81.38,14,10.5,2,2,1,7,0.65,5,0,44.15,0,1,0,0,3124.992,41.754999999999995,0.43600370726820875,Medium,120,0,104
CUST_002997,4,Basic,27.13,10,64.4,3,0,2,7,0.153,5,0,46.379999999999995,0,0,1,0,86.816,36.086,0.5035699729779967,High,120,0,95
CUST_002998,8,Enterprise,272.16,13,21.2,2,0,1,9,0.469,3,1,46.74,1,0,0,0,1741.8240000000003,15.977999999999998,0.500757821569288,High,39,1,98
CUST_002999,8,Basic,30.06,17,19.0,2,0,2,4,0.839,22,1,47.48,0,0,0,1,192.38400000000001,40.756,0.6580694336562971,High,28,1,94
CUST_003000,49,Enterprise,284.11,20,12.1,0,0,4,6,0.473,1,0,45.089999999999996,1,0,0,0,11137.112000000001,26.473000000000003,0.289921957489141,Medium,120,0,107
CUST_003001,26,Enterprise,298.98,25,27.5,1,0,1,5,0.218,9,0,47.61,1,0,0,0,6218.784000000001,25.717,0.38177123001079805,Medium,120,0,102
CUST_003002,38,Standard,82.9,12,67.7,1,1,0,8,0.341,5,0,55.13,0,1,0,0,2520.1600000000003,38.461,0.20435847188252215,Low,120,0,106
CUST_003003,6,Premium,150.87,17,26.6,0,0,1,5,0.173,2,0,38.44,1,0,0,0,724.176,28.468,0.4914340017091898,Medium,120,0,96
CUST_003004,23,Standard,72.42,16,54.3,4,0,0,9,0.412,1,0,58.53,0,0,1,0,1332.5280000000002,32.441,0.338386923867904,Medium,120,0,103
CUST_003005,20,Standard,74.03,18,30.4,1,0,2,9,0.46,6,0,54.32,0,0,0,0,1184.48,13.703999999999999,0.36336178795143037,Medium,120,0,104
CUST_003006,42,Standard,74.57,19,19.6,3,1,1,3,0.142,0,0,33.71999999999999,0,1,1,0,2505.5519999999997,74.884,0.45900206936424637,Medium,120,0,98
CUST_003007,56,Standard,75.17,14,2.6,2,1,0,5,0.236,21,0,29.5,0,1,0,1,3367.6160000000004,71.15,0.46243804279161704,Medium,120,0,100
CUST_003008,1,Standard,80.03,16,23.9,2,0,4,6,0.117,2,1,37.51,0,0,0,0,64.024,28.747,0.5866346002500805,High,7,1,90
CUST_003009,26,Standard,79.06,14,26.8,4,0,1,9,0.313,45,0,46.3,0,0,1,1,1644.448,51.11,0.6819248238977785,High,120,0,97
CUST_003010,1,Standard,74.31,13,13.2,1,1,1,4,0.574,5,0,36.44,0,1,0,0,59.44800000000001,54.068,0.666726165775848,High,120,0,90
CUST_003011,19,Basic,26.49,10,23.0,2,1,2,6,0.356,2,0,36.019999999999996,0,1,0,0,402.64799999999997,54.194,0.5299871151764521,High,120,0,96
CUST_003012,8,Standard,73.81,13,12.9,2,0,1,8,0.316,1,0,39.190000000000005,0,0,0,0,472.384,18.243,0.5485791735966348,High,120,0,95
CUST_003013,8,Basic,31.81,11,18.2,2,1,2,8,0.196,10,0,36.38,0,1,0,0,203.584,44.086,0.6121703889232607,High,120,0,93
CUST_003014,10,Basic,28.82,13,14.7,1,1,2,6,0.477,0,0,38.95,0,1,0,0,230.56,53.315,0.5510093394984313,High,120,0,96
CUST_003015,23,Basic,31.13,6,25.3,1,1,0,10,0.797,10,1,49.53,0,1,0,0,572.792,40.141,0.4545034073668762,Medium,86,1,104
CUST_003016,9,Basic,31.02,16,12.2,2,1,0,6,0.306,7,0,37.78,0,1,0,0,223.34400000000002,53.666,0.6008152083463894,High,120,0,92
CUST_003017,31,Basic,29.07,12,52.9,4,0,0,7,0.567,2,0,53.21,0,0,1,0,720.936,34.037,0.3764658967673144,Medium,120,0,103
CUST_003018,12,Premium,155.16,10,29.8,3,0,1,7,0.372,5,1,40.379999999999995,1,0,1,0,1489.536,37.886,0.5924298791900716,High,52,1,94
CUST_003019,1,Basic,27.22,15,10.7,2,0,2,8,0.293,15,0,40.07,0,0,0,1,21.776,32.979,0.6274271862754844,High,120,0,90
CUST_003020,36,Premium,154.61,13,14.8,0,0,1,6,0.445,20,0,38.34,1,0,0,1,4452.768000000001,43.498000000000005,0.4509858998981088,Medium,120,0,102
CUST_003021,8,Basic,27.68,12,17.8,1,0,3,6,0.242,19,0,34.18,0,0,0,1,177.15200000000002,44.745999999999995,0.6331501192471318,High,120,0,91
CUST_003022,13,Premium,158.9,17,40.0,5,0,0,6,0.302,5,0,47.04,1,0,1,0,1652.5600000000004,45.888000000000005,0.5536622563162701,High,120,0,93
CUST_003023,27,Standard,72.42,16,38.5,1,0,0,2,0.14,6,1,34.35,0,0,0,0,1564.2720000000002,29.695,0.4427408493954307,Medium,112,1,98
CUST_003024,9,Standard,83.32,10,11.7,0,1,3,8,0.474,1,1,38.99,0,1,0,0,599.9039999999999,43.303,0.5382766139024182,High,34,1,98
CUST_003025,1,Standard,72.68,8,59.3,0,0,1,8,0.634,17,1,54.47,0,0,0,1,58.144000000000005,28.659,0.435219244357834,Medium,7,1,100
CUST_003026,11,Standard,85.02,16,22.7,6,0,0,8,0.156,0,0,41.93,0,0,1,0,748.1759999999999,37.421,0.5970738853625154,High,120,0,88
CUST_003027,69,Standard,75.91,9,21.8,3,0,0,8,0.412,4,1,39.78,0,0,1,0,4190.232,38.066,0.298647568251723,Medium,119,1,107
CUST_003028,24,Basic,29.9,27,20.3,2,0,0,7,0.404,1,1,55.17000000000001,0,0,0,0,574.0799999999999,13.448999999999998,0.33712929677613823,Medium,107,1,103
CUST_003029,26,Enterprise,298.25,21,21.9,0,2,2,7,0.347,4,0,48.51,1,1,0,0,6203.6,40.447,0.40507890510448297,Medium,120,0,102
CUST_003030,24,Standard,76.89,22,24.9,1,0,1,7,0.287,8,0,49.21,0,0,0,0,1476.2880000000002,15.237,0.38172198792958123,Medium,120,0,103
CUST_003031,5,Standard,81.3,19,14.8,1,0,0,0,0.2,3,0,27.439999999999998,0,0,0,0,325.20000000000005,31.768,0.6559160396342545,High,120,0,85
CUST_003032,13,Premium,162.34,20,18.2,2,0,0,6,0.378,18,0,45.019999999999996,1,0,0,1,1688.3360000000002,41.494,0.538064988051648,High,120,0,95
CUST_003033,33,Standard,71.75,13,15.1,3,2,0,1,0.539,7,0,30.310000000000002,0,1,1,0,1894.2,75.907,0.6988879202291584,High,120,0,91
CUST_003034,2,Premium,161.48,19,14.4,0,0,0,7,0.631,5,0,49.94,1,0,0,0,258.368,15.018,0.5133397057223605,High,120,0,100
CUST_003035,7,Standard,80.72,13,21.9,2,1,0,4,0.296,3,0,33.49,0,1,0,0,452.032,54.953,0.6106207346709727,High,120,0,88
CUST_003036,7,Premium,158.16,19,18.2,4,0,2,0,0.433,2,0,33.12,1,0,1,0,885.6959999999999,50.064,0.736015961664789,High,120,0,119
CUST_003037,13,Basic,28.33,9,43.9,3,1,1,8,0.801,15,0,54.190000000000005,0,1,1,1,294.632,73.743,0.5333031770664153,High,120,0,98
CUST_003038,94,Premium,148.16,14,33.5,0,2,1,8,0.495,3,0,49.95,1,1,0,0,11141.632,40.015,0.12034858337481315,Low,120,0,110
CUST_003039,1,Premium,159.99,11,28.8,2,2,0,6,0.32,6,0,38.04,1,1,0,0,127.99200000000002,53.587999999999994,0.6611786694438235,High,120,0,86
CUST_003040,17,Basic,28.51,20,34.8,4,1,0,2,0.347,4,0,41.38,0,1,1,0,387.73600000000005,72.586,0.5879006980234198,High,120,0,91
CUST_003041,4,Basic,29.2,19,47.7,1,0,0,10,0.54,6,0,64.11,0,0,0,0,93.44,10.767,0.3393190835244657,Medium,120,0,104
CUST_003042,84,Standard,71.42,17,38.1,0,0,1,4,0.509,1,0,46.61,0,0,0,0,4799.424,26.017000000000003,0.12952041093502942,Low,120,0,110
CUST_003043,2,Enterprise,278.58,17,37.2,0,0,0,7,0.371,28,0,49.58,1,0,0,1,445.728,30.125999999999998,0.5352973358963469,High,120,0,97
CUST_003044,12,Basic,29.82,11,7.1,1,1,0,5,0.448,3,0,32.089999999999996,0,1,0,0,286.27200000000005,55.373000000000005,0.6140819410320161,High,120,0,93
CUST_003045,32,Standard,82.43,19,16.7,3,1,3,4,0.331,2,0,38.63,0,1,1,0,2110.208,73.411,0.5284069086100817,High,120,0,97
CUST_003046,29,Basic,29.48,20,28.1,1,0,1,7,0.155,0,1,45.53,0,0,0,0,683.936,16.340999999999998,0.3146078560651681,Medium,119,1,103
CUST_003047,13,Standard,73.36,13,39.4,3,0,0,4,0.525,12,0,43.32,0,0,1,0,762.944,47.004,0.6223312739139873,High,120,0,95
CUST_003048,10,Standard,78.14,13,35.6,3,1,3,6,0.559,7,1,46.86,0,1,1,0,625.12,70.94200000000001,0.6047128819030696,High,33,1,95
CUST_003049,12,Enterprise,290.33,18,17.9,0,0,0,7,0.512,2,0,47.61,1,0,0,0,2787.168,15.717,0.4317315902262303,Medium,120,0,101
CUST_003050,7,Standard,78.93,11,8.9,1,1,2,6,0.322,3,0,32.11,0,1,0,0,442.00800000000004,55.367000000000004,0.6258330587861414,High,120,0,91
CUST_003051,5,Premium,160.04,19,28.2,1,1,1,7,0.587,4,0,53.19999999999999,1,1,0,0,640.16,39.040000000000006,0.4689683385424563,Medium,120,0,99
CUST_003052,15,Standard,83.36,15,10.3,2,0,1,5,0.468,3,1,37.45,0,0,0,0,1000.3200000000002,28.764999999999997,0.5785044398029556,High,65,1,95
CUST_003053,7,Basic,26.59,15,25.6,1,1,1,8,0.664,3,0,51.96000000000001,0,1,0,0,148.904,39.412,0.4743358975665072,Medium,120,0,100
CUST_003054,8,Standard,85.17,16,20.7,0,2,1,7,0.321,6,0,42.63,0,1,0,0,545.0880000000001,42.211,0.5585015134686219,High,120,0,96
CUST_003055,25,Standard,78.55,13,9.9,2,0,2,8,0.696,13,0,45.89,0,0,0,0,1571.0,16.232999999999997,0.5463337183839739,High,120,0,102
CUST_003056,83,Enterprise,313.58,20,41.1,4,1,0,6,0.627,3,0,56.87,1,1,1,0,20821.712,67.939,0.1672200096570462,Low,120,0,109
CUST_003057,22,Premium,138.27,17,45.0,3,1,2,9,0.606,1,0,60.620000000000005,1,1,1,0,2433.552,56.814,0.36222773389788376,Medium,120,0,103
CUST_003058,1,Basic,29.99,18,25.1,3,1,1,7,0.422,0,1,47.97,0,1,1,0,23.992,60.609,0.5823818098040736,High,7,1,93
CUST_003059,1,Basic,27.47,12,18.2,2,0,0,4,0.484,4,1,35.14,0,0,0,0,21.976,29.458000000000002,0.6633126759778668,High,7,1,89
CUST_003060,72,Basic,28.64,17,45.0,3,0,1,10,0.884,1,0,68.17999999999999,0,0,1,0,1649.664,29.546,0.14088560585367824,Low,120,0,110
CUST_003061,8,Enterprise,270.11,17,32.0,3,1,0,7,0.416,1,0,48.919999999999995,1,1,1,0,1728.7040000000002,60.324,0.5199116992465048,High,120,0,95
CUST_003062,2,Premium,138.62,11,15.6,2,0,1,8,0.582,0,0,43.32,1,0,0,0,221.79200000000003,17.003999999999998,0.5756500834055518,High,120,0,95
CUST_003063,21,Premium,136.84,13,40.0,1,0,2,6,0.285,1,1,42.699999999999996,1,0,0,0,2298.912,27.19,0.3888867354561589,Medium,94,1,101
CUST_003064,23,Standard,74.89,15,17.2,1,1,1,6,0.772,4,0,47.599999999999994,0,1,0,0,1377.976,50.72,0.46773639540790257,Medium,120,0,102
CUST_003065,25,Standard,72.68,22,71.8,2,0,2,8,0.463,8,0,68.80000000000001,0,0,0,0,1453.6000000000004,9.359999999999996,0.22109506620638536,Low,120,0,107
CUST_003066,7,Standard,82.03,14,27.1,1,0,1,9,0.401,4,0,48.150000000000006,0,0,0,0,459.36800000000005,15.555,0.4590262647383466,Medium,120,0,100
CUST_003067,1,Basic,26.27,18,40.4,3,0,0,10,0.368,8,1,57.48,0,0,1,0,21.016000000000002,32.756,0.4967608118146303,Medium,7,1,99
CUST_003068,80,Standard,80.86,17,61.6,2,0,0,10,0.47,10,0,64.88000000000001,0,0,0,0,5175.040000000001,10.535999999999998,0.09008572467516966,Low,120,0,111
CUST_003069,6,Basic,26.92,20,25.5,2,0,0,7,0.574,7,1,53.13,0,0,0,0,129.216,14.061,0.5016692150891052,High,30,1,99
CUST_003070,27,Basic,31.58,23,5.4,2,0,1,3,0.375,0,0,38.120000000000005,0,0,0,0,682.128,28.564,0.49398371672885977,Medium,120,0,98
CUST_003071,29,Premium,161.91,15,12.5,2,0,0,7,0.642,5,0,45.589999999999996,1,0,0,0,3756.3120000000004,16.323,0.45382232764344604,Medium,120,0,102
CUST_003072,22,Premium,140.82,16,33.0,1,0,1,5,0.117,2,0,38.239999999999995,1,0,0,0,2478.4320000000002,28.528000000000002,0.41083321481186486,Medium,120,0,99
CUST_003073,9,Standard,80.81,27,30.4,0,0,1,7,0.101,14,0,52.14,0,0,0,0,581.832,14.358,0.41602449507553935,Medium,120,0,102
CUST_003074,7,Standard,71.54,12,10.3,0,2,1,6,0.108,16,1,29.25,0,1,0,1,400.624,71.225,0.6731083750885463,High,20,1,85
CUST_003075,21,Standard,85.82,15,36.5,1,1,1,7,0.323,3,0,46.41,0,1,0,0,1441.7759999999998,41.077,0.37810572790347124,Medium,120,0,101
CUST_003076,48,Premium,149.69,14,36.6,2,0,1,8,0.369,9,0,48.36,1,0,0,0,5748.0960000000005,15.491999999999999,0.28530046139801407,Medium,120,0,106
CUST_003077,70,Premium,135.39,15,21.3,3,1,0,9,0.607,3,0,51.53,1,1,1,0,7581.84,59.541,0.2378999429863115,Low,120,0,108
CUST_003078,2,Premium,144.31,21,69.3,1,0,2,8,0.632,4,0,70.43,1,0,0,0,230.89600000000002,8.870999999999999,0.29096728413153605,Medium,120,0,104
CUST_003079,4,Premium,136.39,14,17.5,1,1,2,1,0.705,28,0,35.35,1,1,0,1,436.448,69.395,0.7675708354650622,Critical,120,0,119
CUST_003080,69,Basic,28.38,21,31.2,1,0,1,4,0.189,1,0,42.14,0,0,0,0,1566.576,27.358,0.18711327386609117,Low,120,0,108
CUST_003081,32,Standard,81.68,12,12.5,2,2,2,9,0.502,6,0,43.790000000000006,0,1,0,0,2091.0080000000003,41.863,0.5041840644685581,High,120,0,101
CUST_003082,51,Standard,78.52,11,13.5,3,0,3,8,0.484,7,0,40.73,0,0,1,0,3203.616,37.781,0.4426576088217657,Medium,120,0,104
CUST_003083,5,Standard,77.16,12,14.7,1,0,1,4,0.363,13,0,31.669999999999998,0,0,0,0,308.64,30.499000000000002,0.692108603629968,High,120,0,91
CUST_003084,21,Premium,137.65,18,34.2,2,1,2,7,0.479,1,0,51.839999999999996,1,1,0,0,2312.52,39.448,0.3793857531782966,Medium,120,0,101
CUST_003085,28,Standard,74.97,18,19.1,4,0,3,7,0.393,16,0,45.589999999999996,0,0,1,1,1679.328,51.323,0.5465516942591747,High,120,0,97
CUST_003086,27,Basic,26.68,15,22.0,1,0,0,8,0.408,7,0,45.76,0,0,0,0,576.288,16.272,0.3981909877403135,Medium,120,0,103
CUST_003087,12,Standard,83.86,16,35.4,2,1,2,8,0.556,35,1,53.74000000000001,0,1,0,1,805.056,53.878,0.5866055846106799,High,35,1,98
CUST_003088,1,Enterprise,277.19,17,10.8,2,0,2,8,0.222,5,0,40.68000000000001,1,0,0,0,221.752,17.796,0.5931911648168475,High,120,0,92
CUST_003089,20,Basic,29.55,14,19.6,3,1,0,8,0.359,6,0,43.059999999999995,0,1,1,0,472.8,62.08200000000001,0.5452605916332028,High,120,0,97
CUST_003090,7,Standard,76.52,12,40.8,2,2,2,8,0.2,1,0,44.24,0,1,0,0,428.512,41.727999999999994,0.5163701189618666,High,120,0,93
CUST_003091,14,Standard,74.67,10,61.2,0,1,1,4,0.653,3,0,49.42,0,1,0,0,836.3040000000001,50.174,0.38772928951863567,Medium,120,0,102
CUST_003092,75,Basic,29.81,15,41.7,1,0,0,8,0.142,10,0,46.35,0,0,0,0,1788.6000000000001,16.095,0.15267477438639293,Low,120,0,109
CUST_003093,12,Standard,78.32,14,24.4,0,1,1,7,0.543,2,0,46.18,0,1,0,0,751.872,41.146,0.4504721297610528,Medium,120,0,101
CUST_003094,43,Premium,146.02,5,37.3,3,0,1,10,0.458,20,0,45.35,1,0,1,1,5023.088000000001,51.394999999999996,0.4161745776799872,Medium,120,0,103
CUST_003095,5,Standard,80.47,13,35.3,0,0,3,8,0.227,9,1,44.13,0,0,0,0,321.88000000000005,16.761,0.48737654820561677,Medium,22,1,99
CUST_003096,26,Premium,148.74,20,38.1,5,1,0,6,0.334,1,0,50.11,1,1,1,0,3093.7920000000004,69.967,0.4447698749447195,Medium,120,0,97
CUST_003097,90,Basic,27.86,17,26.1,1,0,1,9,0.241,17,0,47.650000000000006,0,0,0,1,2005.92,30.705,0.12746208041365872,Low,120,0,110
CUST_003098,2,Basic,29.34,15,14.3,1,0,0,5,0.575,1,0,40.78999999999999,0,0,0,0,46.944,27.763,0.5888083394181551,High,120,0,95
CUST_003099,1,Enterprise,309.14,17,29.8,3,0,2,7,0.627,5,0,52.47999999999999,1,0,1,0,247.312,34.256,0.597189232879894,High,120,0,95
